"export-world data (NetLogo 6.1.0)"
"prioritEvac.nlogo"
"12/16/2019 11:10:27:223 -0500"

"RANDOM STATE"
"0 0 -1727483681 498 0.0 false -1528098851 133313859 202165858 -587098602 795618896 -1662150604 -1956223692 -1104859564 -92717554 93987506 1471641570 -1127417156 1219915683 -1209587816 -1714930073 -349964511 1205591059 164924520 541875330 -42594418 359638524 1372578986 -1093145089 -18956665 861727273 1688135301 -706252722 -65250347 1869087092 -1847387792 496179892 1922347009 1051182176 1796030942 1805935572 867216028 -775752211 77006061 1817554678 -1675349386 1853939984 -1005061038 197465436 -1650284351 -1506473259 1423323672 -410909339 1249595280 -189508009 305734385 -1908900803 310105453 -145068144 2071438101 473030333 -606140697 -1066531052 -2126022321 1749884170 1424283238 -155955544 -739787218 102137758 -454300386 -1674345032 405633014 1977193821 620666471 -172143072 -2105583875 -86186114 335828923 115272258 -607867480 -1682779570 -1674083526 -1772164364 -2066725793 1112208157 -2117926371 2038632696 850109759 -1285245125 252405313 -1057188731 -661651879 -1620648526 -1850850318 -850119402 907845101 386988836 -108244010 854503130 955951860 -1913931827 1769666708 117205878 -1000620668 1057972545 14316773 714748438 1572351182 1276846603 1444430682 1176530890 -290797896 -1949903884 29033318 -550100620 -1077951558 959459876 -1678737356 -587017897 1266535189 -419123681 1280276193 1579087172 -1373403983 -117976657 1423093059 -384966292 -492434925 428234835 1313446534 -814249622 -1603415887 353821362 -1861283424 -1686449884 -1462281542 408784137 -1577377401 766920227 -1492651834 878273505 1938718073 2092205491 -40181298 -105196717 363376409 -2026009467 778276120 -1617875145 553584253 1023498012 -1510876442 1008132868 1382415965 986225711 -584469365 -1727805215 -294043663 -1360131080 1472723735 750190042 -1294636162 -1133014139 -746976443 -2014050801 1079181124 -1991061862 -1302076399 1685254606 1535370901 95601483 1492971610 -1362869366 -385244254 1723918258 -1026505130 397657175 1890282959 709175182 -119145805 1153977371 -1007680409 1298252 -231447505 1154529737 -2079345259 -696802941 -206961065 1589238702 -2580993 1801937773 -1619856170 -1697451194 -1778932719 1877650567 1376490976 1581866259 -407258400 -714394554 -1263690995 1645966693 -1536277992 -647410191 1830223546 -330222791 -33470790 -1332962973 1655425942 1908550853 -2041443977 1163957404 1842394167 -650218372 -1704207205 -1903847561 -1027669972 -341144133 -1924322153 2070909014 1991537054 -2122645998 1785056586 -1174976137 907765872 -26328209 -1950648790 -481401374 -1474798954 -1256283894 1582904193 1965909623 1091706388 46774686 -1897610946 -548805096 228348375 198314908 1376556254 530676715 -258544189 -378212215 566066484 -479472838 -393650237 -961303951 -1837246387 -293243861 358598137 -1390852465 545260639 1472604537 -1477138128 -164930818 86307652 -1167537859 895345876 770213573 1486653951 413131551 -1811767202 -394756693 750644678 -835245221 1196315715 1380469898 -1188255248 1974796755 -1938237331 -1787152517 1384098131 -1681781288 -1905650980 235574132 695145571 1205766394 1386396595 1661126612 1634209517 -1516359199 -1134624432 -1589704257 1723565587 -185413625 1822712443 618430024 -1602480890 -2124111018 -1965395690 1516016337 -413567558 -640941255 341456649 92700604 -1838842088 67790730 1222965096 86914916 -1737208576 424291054 -1116760567 1161887598 -1660517109 -64707760 -8137750 246499716 170816530 -734924993 1471577331 947383140 1187572261 371693639 140064276 524174748 379813482 -1356176998 -130627194 -903304340 523947362 -1786027997 1191397635 -117227349 1788796871 -248510259 -1843867309 733301676 924403490 1307901805 -1705931443 -1487313390 -259345531 -666038160 647418625 -1707112694 428580310 -1594183861 1981085055 1812192362 502592316 877295920 -49988470 1123548015 1190193674 -986204890 -244373862 847392669 546451600 -1882756842 1843908441 1410705761 2081623680 198536007 900575843 2077822916 834238207 1859274059 485822482 -497827275 -1554715677 -1064994847 1365035408 -560134630 -1834892364 1349546877 -149258279 373881147 1055807607 1209481293 2026293936 -141016629 -813916607 -835293201 -1774108253 -1470511083 9079281 443487139 -537856743 -1539935206 -530913642 -313604367 -427172432 63591078 -302606861 112350192 622032075 -357604822 41211826 1860157815 -675941027 1857510098 -1823017352 -1132590297 1222964516 1189401289 -1254503763 290845658 -1777894779 -456983630 1770757089 -1819740504 -1573843977 -1847401084 1405183262 -1520269160 -220956280 2074199848 -123252523 -1398683068 191373012 1040806504 -2000088484 -742854146 1488272062 1987522061 1616093566 -132598668 -1032231460 -1254027695 -1653894463 1874917799 1949256219 189868231 1997818909 1080918181 -1894317550 -1592970463 -1324037962 -386407597 363780987 -173384330 1438041442 -1999103143 -888781237 -377942016 -1900377803 -1952044723 -1699731227 58790378 2532953 414575196 -261993496 1904300449 161942133 -386127568 -1135571361 555866671 -13930005 1421073027 -1461139274 -267611542 2016763755 -896348447 -4556574 1909922865 1600670346 -1660928152 299028393 -1875151310 1169592311 -860950185 1809449254 -904929965 -1150703252 599465765 -295802851 348103209 1860542007 1721567078 -1651515568 -422201000 -1892383791 -88964973 120730053 1310476347 -419759763 -1862963843 -452101519 1884350187 1088730468 -2014105587 1178297474 -922771038 -1684054269 -1407234817 -2137778694 -919252303 -1613723521 758121695 663110635 -1160620554 -2111490072 1387737338 130834738 -1016502684 -1092774456 -1508912276 -825253625 -2142843485 1767780478 32130393 179023210 1699705905 -978400093 1918408173 402578931 -208732283 1389968673 20043167 -473767954 -761778922 1528681817 765851433 231843516 -1296151926 599613775 392372552 -1180998231 -36890441 -143008818 1840195964 -527165340 -1638534753 416634997 1092547918 -176575952 -1698026008 -1858951504 1368043894 -1914476525 -1270464593 1795735495 203363088 -784680086 617356267 -451302609 -1451195381 -270605559 -421048460 854915740 1633244098 2101160887 745638891 103498845 -877289492 259673731 250326736 91575115 860853244 1441085818 538088403 216736228 -162301649 36066301 1597756203 -1733265543 -268871707 -530841055 470778148 1639459384 -962865759 -1275127465 -2072820271 835081766 -781258778 -11133673 -1488014435 -2033354524 1456966089 -1212160506 1879867816 233668805 -1412910850 -1188789125 1905871281 547850805 -902523251 1555555721 743895417 487186032 343278650 -1850650137 1318422978 1859713660 923698823 -81971379 1885648944 176365626 -754709299 341204214 -778905913 -366467910 -11709441 2031654115 662463416 1697024752 1375703648 1269139812 1500736141 -1264447998 536685959 1918489445 -1940468431 -1707545245 784304364 288323303 533941141 -608756634 1572167164 -1946660758 -2127013403 2103341289 843250786 -1395355326 -1666976857 -2045502520 675272651 -1213049303 -1742675942 1827469274 233606756 -1208963621 907099319 -541070210 1923301516 -722559453 1032335636 1457165146 -2138065667 -1888040656 943248493 773832617"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","acceleration","count-at-bar","count-at-bar-windows","count-at-kitchen","count-at-main","count-at-stage","count-at-sunroom-window","count-dead","coworkers-constant","dating-constant","family-constant","final-cost","friends-constant","injury-divisor","master-list","max-wall-distance","multiple-constant","p-valids","scale-modifier","start","threshold"
"0","33","0","21","0","nobody","991","""NEITHER""","180","0.081","10","0","0","455","0","0","0","10","30","40","25.72792206135786","20","70","0","0","40","0","0.1","0","2"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","first-end","second-end","x1","y1","x2","y2","patch-past","appeal","arrival","level","gender","alarmed?","age","visited?","group-number","group-type","group-constant","path","vision","speed","leadership-quality","leader","goal","energy","next-desired-patch","speed-limit","time-group-left","noted-exits","goals-over-time","distance-to-exits","traits-list"
"0","[255 128 128]","0","6.2","4.300000000000001","""line""","""""","9.9","{breed exits}","false","0.7999999999999998","1","""up""",,,"6.2","4.7","6.2","3.9000000000000004","{patch 5 4}","-3",,,,,,,,,,,,,,,,,,,,,,,
"1","[255 128 128]","0","6.2","9.200000000000001","""line""","""""","9.9","{breed exits}","false","0.8000000000000007","1","""up""",,,"6.2","9.600000000000001","6.2","8.8","{patch 5 9}","0",,,,,,,,,,,,,,,,,,,,,,,
"2","[255 128 128]","180","30.400000000000002","5.3500000000000005","""line""","""""","9.9","{breed exits}","false","0.9000000000000004","1","""up""",,,"30.400000000000002","4.9","30.400000000000002","5.800000000000001","{patch 30 5}","7",,,,,,,,,,,,,,,,,,,,,,,
"3","[213 255 128]","270","19.85","0","""line""","""""","9.9","{breed windows}","false","1.7000000000000028","1","""up""",,,"19","0","20.700000000000003","0",,,,,,,,,,,,,,,,,,,,,,,,,
"4","[213 255 128]","270","21.5","0","""line""","""""","9.9","{breed windows}","false","1.5999999999999979","1","""up""",,,"20.700000000000003","0","22.3","0",,,,,,,,,,,,,,,,,,,,,,,,,
"5","[255 128 128]","270","23.1","0","""line""","""""","9.9","{breed exits}","false","1.6000000000000014","1","""up""",,,"22.3","0","23.900000000000002","0","0","0",,,,,,,,,,,,,,,,,,,,,,,
"6","[213 255 128]","270","24.700000000000003","0","""line""","""""","9.9","{breed windows}","false","1.5999999999999979","1","""up""",,,"23.900000000000002","0","25.5","0",,,,,,,,,,,,,,,,,,,,,,,,,
"7","[213 255 128]","270","26.3","0","""line""","""""","9.9","{breed windows}","false","1.6000000000000014","1","""up""",,,"25.5","0","27.1","0",,,,,,,,,,,,,,,,,,,,,,,,,
"8","[213 255 128]","90","8.100000000000001","0","""line""","""""","9.9","{breed windows}","false","0.5999999999999996","1","""up""",,,"8.4","0","7.800000000000001","0",,,,,,,,,,,,,,,,,,,,,,,,,
"9","[255 128 128]","270","10.700000000000001","0","""line""","""""","9.9","{breed exits}","false","1.8000000000000007","1","""up""",,,"9.8","0","11.600000000000001","0","0","-10",,,,,,,,,,,,,,,,,,,,,,,
"10","[255 128 128]","270","13.200000000000001","0","""line""","""""","9.9","{breed exits}","false","0.8000000000000007","1","""up""",,,"12.8","0","13.600000000000001","0","0","-12",,,,,,,,,,,,,,,,,,,,,,,
"11","[255 128 128]","270","15.8","0","""line""","""""","9.9","{breed exits}","false","2.200000000000001","1","""up""",,,"14.700000000000001","0","16.900000000000002","0","nobody","0",,,,,,,,,,,,,,,,,,,,,,,
"12","[128 178 255]","237","12.700000000000001","10.100000000000001","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[12.9 9.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13","[128 178 255]","90","14.500000000000002","15.8","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[15 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14","[128 178 255]","0","7.6000000000000005","18.400000000000002","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[7.6000000000000005 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15","[128 178 255]","180","7.800000000000001","20.6","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[7.800000000000001 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16","[128 178 255]","0","8.9","18.3","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[8.9 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17","[128 178 255]","180","14.700000000000001","3.2","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[14.700000000000001 2.9000000000000004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18","[128 178 255]","180","10.100000000000001","16.1","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[10.100000000000001 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19","[128 178 255]","90","13.900000000000002","12.8","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[14.200000000000001 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20","[128 178 255]","270","13.9","15.8","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[13.600000000000001 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21","[128 178 255]","270","16.6","2.9000000000000004","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[16.2 2.9000000000000004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22","[128 178 255]","153","7.2","10.100000000000001","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[7.2 10.600000000000001]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23","[128 178 255]","90","7.3","18.1","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[7.6000000000000005 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24","[128 178 255]","90","28.200000000000003","3.9000000000000004","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[28.6 3.9000000000000004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25","[128 178 255]","90","0.3","12.8","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[0.8 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26","[128 178 255]","50.194428907734846","6.430466383879213","13.992055319899345","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[6.800000000000001 14.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27","[128 178 255]","0","12.3","7.4","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[12.3 7.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28","[128 178 255]","270","1.8000000000000005","12.8","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[1.6 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29","[128 178 255]","180","2.4000000000000004","13.2","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[2.4000000000000004 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30","[128 178 255]","345","10.100000000000001","17.7","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[10.100000000000001 17.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31","[128 178 255]","0","6.2","8.500000000000002","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[6.2 8.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32","[128 178 255]","90","30.1","3.9000000000000004","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[30.400000000000002 3.9000000000000004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33","[128 178 255]","180","15","14.899999999999999","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[15 14.600000000000001]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34","[128 178 255]","270","14.1","0","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[13.600000000000001 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35","[128 178 255]","180","17.400000000000002","17.5","""square""","""""","9.9","{breed walls}","false","1","1","""up""","0","[17.400000000000002 17]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
